user_id,user_idx,age,occupation,zip_prefix,interaction_count,mean_rating,age_scaled,interaction_count_scaled,mean_rating_scaled,gender_F,gender_M
2475,2474,25,18,981,37,4.054054054054054,0.43636363636363634,0.0074106364428945075,0.7697553211410025,1.0,0.0
2476,2475,50,12,787,61,4.163934426229508,0.8909090909090909,0.017872711421098517,0.7975902017945709,0.0,1.0
2477,2476,45,0,424,61,4.475409836065574,0.8,0.017872711421098517,0.8764931094536782,0.0,1.0
2478,2477,50,1,379,287,3.5505226480836236,0.8909090909090909,0.11639058413251961,0.642200815153978,0.0,1.0
2479,2478,25,1,234,33,3.8484848484848486,0.43636363636363634,0.005666957279860506,0.7176805584715517,1.0,0.0
2480,2479,18,20,944,45,3.8666666666666667,0.3090909090909091,0.010897994768962511,0.7222863741339492,1.0,0.0
2481,2480,35,14,030,132,3.909090909090909,0.6181818181818182,0.04882301656495205,0.7330332773462104,0.0,1.0
2482,2481,50,3,377,38,3.5,0.8909090909090909,0.007846556233653008,0.6294024249422633,1.0,0.0
2483,2482,56,13,905,70,3.9,1.0,0.021795989537925022,0.7307303695150116,0.0,1.0
2484,2483,45,5,319,547,3.3692870201096894,0.8,0.22972972972972974,0.5962902309891029,0.0,1.0
2485,2484,35,14,957,246,3.6707317073170733,0.6181818181818182,0.0985178727114211,0.672652157381851,0.0,1.0
2486,2485,18,12,981,154,3.8051948051948052,0.3090909090909091,0.05841325196163906,0.7067143307039382,0.0,1.0
2487,2486,45,7,554,37,3.7027027027027026,0.8,0.0074106364428945075,0.6807510455027777,0.0,1.0
2488,2487,45,2,318,20,4.2,0.8,0.0,0.8067263279445728,1.0,0.0
2489,2488,35,9,378,397,3.397984886649874,0.6181818181818182,0.16434176111595467,0.6035599705644529,1.0,0.0
2490,2489,25,12,947,22,3.5454545454545454,0.43636363636363634,0.0008718395815170009,0.6409169640982574,0.0,1.0
2491,2490,35,7,229,114,3.0350877192982457,0.6181818181818182,0.04097646033129904,0.51163091041692,0.0,1.0
2492,2491,45,2,379,89,3.764044943820225,0.8,0.03007846556233653,0.6962902535225888,1.0,0.0
2493,2492,45,2,906,86,3.5348837209302326,0.8,0.02877070619006103,0.6382391642945379,0.0,1.0
2494,2493,18,4,520,38,3.0,0.3090909090909091,0.007846556233653008,0.502742494226328,0.0,1.0
2495,2494,18,4,564,39,3.4871794871794872,0.3090909090909091,0.008282476024411508,0.6261547344110855,1.0,0.0
2496,2495,50,1,379,511,2.9902152641878668,0.8909090909090909,0.2140366172624237,0.5002638263062509,0.0,1.0
2497,2496,50,14,379,121,4.5041322314049586,0.8909090909090909,0.044027898866608545,0.8837690626610425,1.0,0.0
2498,2497,56,18,708,154,3.168831168831169,1.0,0.05841325196163906,0.5455107825200205,0.0,1.0
2499,2498,50,0,361,47,3.617021276595745,0.8909090909090909,0.011769834350479512,0.659046238514078,0.0,1.0
2500,2499,56,1,296,140,3.6357142857142857,1.0,0.05231037489102005,0.6637815489937314,0.0,1.0
2501,2500,25,15,379,85,3.9058823529411764,0.43636363636363634,0.02833478639930253,0.7322204863469637,0.0,1.0
2502,2501,56,13,494,21,3.9047619047619047,1.0,0.00043591979075850045,0.731936654569449,0.0,1.0
2503,2502,35,17,193,200,3.02,0.6181818181818182,0.07846556233653008,0.5078088914549654,0.0,1.0
2504,2503,25,7,981,301,3.558139534883721,0.43636363636363634,0.12249346120313863,0.644130323862721,0.0,1.0
2505,2504,25,7,554,32,4.09375,0.43636363636363634,0.0052310374891020054,0.7798110926674365,0.0,1.0
2506,2505,25,14,982,251,3.354581673306773,0.43636363636363634,0.1006974716652136,0.5925650745746806,1.0,0.0
2507,2506,25,4,941,859,3.9441210710128054,0.43636363636363634,0.36573670444638184,0.7419071131102012,0.0,1.0
2508,2507,35,3,774,60,3.566666666666667,0.6181818181818182,0.017436791630340016,0.646290415704388,1.0,0.0
2509,2508,25,5,361,41,3.341463414634146,0.43636363636363634,0.009154315605928508,0.5892419591055033,0.0,1.0
2510,2509,25,7,379,43,4.534883720930233,0.43636363636363634,0.01002615518744551,0.8915590257264085,0.0,1.0
2511,2510,25,7,152,29,4.206896551724138,0.43636363636363634,0.003923278116826504,0.8084733614716891,0.0,1.0
2512,2511,45,14,361,31,3.870967741935484,0.8,0.004795117698343505,0.7233759219250541,1.0,0.0
2513,2512,56,1,379,66,4.075757575757576,1.0,0.02005231037489102,0.7752532542515223,0.0,1.0
2514,2513,56,14,379,31,4.419354838709677,1.0,0.004795117698343505,0.8622932652909185,0.0,1.0
2515,2514,45,12,379,51,4.137254901960785,0.8,0.013513513513513514,0.7908317484037496,0.0,1.0
2516,2515,45,6,379,22,3.772727272727273,0.8,0.0008718395815170009,0.6984896598782281,1.0,0.0
2517,2516,35,9,538,50,3.3,0.6181818181818182,0.013077593722755012,0.5787384526558891,1.0,0.0
2518,2517,25,7,117,42,3.9761904761904763,0.43636363636363634,0.00959023539668701,0.7500309303860113,0.0,1.0
2519,2518,45,2,148,47,3.9361702127659575,0.8,0.011769834350479512,0.7398930028008452,1.0,0.0
2520,2519,56,2,954,48,4.104166666666667,1.0,0.012205754141238012,0.7824498412240186,1.0,0.0
2521,2520,35,17,494,54,3.888888888888889,0.6181818181818182,0.014821272885789015,0.7279157043879908,0.0,1.0
2522,2521,18,11,606,74,3.689189189189189,0.3090909090909091,0.023539668700959023,0.6773278041320766,0.0,1.0
2523,2522,25,17,494,130,4.007692307692308,0.43636363636363634,0.04795117698343505,0.7580109699769053,0.0,1.0
2524,2523,56,9,385,26,3.423076923076923,1.0,0.0026155187445510027,0.6099162817551963,1.0,0.0
2525,2524,35,1,379,59,3.542372881355932,0.6181818181818182,0.017000871839581516,0.6401363173758171,1.0,0.0
2526,2525,56,13,379,263,3.88212927756654,1.0,0.1059285091543156,0.7262033605844801,0.0,1.0
2527,2526,35,15,361,21,4.142857142857143,0.6181818181818182,0.00043591979075850045,0.7922509072913231,0.0,1.0
2528,2527,56,0,379,62,3.2419354838709675,1.0,0.018308631211857017,0.564029557475974,0.0,1.0
2529,2528,35,9,959,812,3.6933497536945814,0.6181818181818182,0.34524847428073235,0.678381757756061,1.0,0.0
2530,2529,18,0,424,20,3.85,0.3090909090909091,0.0,0.718064376443418,0.0,1.0
2531,2530,45,7,520,31,3.806451612903226,0.8,0.004795117698343505,0.7070327050584818,1.0,0.0
2532,2531,56,13,379,31,4.096774193548387,1.0,0.004795117698343505,0.7805771809580571,1.0,0.0
2533,2532,25,3,494,131,3.9236641221374047,0.43636363636363634,0.04838709677419355,0.7367249616557658,1.0,0.0
2534,2533,50,6,379,38,3.473684210526316,0.8909090909090909,0.007846556233653008,0.6227361127993194,1.0,0.0
2535,2534,56,2,034,66,3.984848484848485,1.0,0.02005231037489102,0.752224175939534,1.0,0.0
2536,2535,56,13,378,57,3.1578947368421053,1.0,0.016129032258064516,0.5427403670839918,0.0,1.0
2537,2536,35,11,376,554,3.027075812274368,0.6181818181818182,0.23278116826503922,0.5096013352398263,0.0,1.0
2538,2537,56,13,379,25,3.88,1.0,0.002179598953792502,0.7256639722863741,0.0,1.0
2539,2538,35,7,324,41,3.8048780487804876,0.6181818181818182,0.009154315605928508,0.7066340900129555,0.0,1.0
2540,2539,45,6,424,223,3.968609865470852,0.8,0.08849171752397558,0.7481106111289472,1.0,0.0
2541,2540,35,5,494,256,3.31640625,0.6181818181818182,0.1028770706190061,0.5828944816325058,1.0,0.0
2542,2541,45,13,379,25,3.88,0.8,0.002179598953792502,0.7256639722863741,1.0,0.0
2543,2542,35,0,424,24,4.458333333333333,0.6181818181818182,0.0017436791630340018,0.872167292147806,1.0,0.0
2544,2543,45,1,520,729,3.689986282578875,0.8,0.3090671316477768,0.6775297237191003,0.0,1.0
2545,2544,56,13,378,51,4.098039215686274,1.0,0.013513513513513514,0.7808976361907349,0.0,1.0
2546,2545,56,13,379,118,3.3220338983050848,1.0,0.042720139494333044,0.5843200767213372,1.0,0.0
2547,2546,35,0,379,139,4.143884892086331,0.6181818181818182,0.05187445510026155,0.7925112565836476,1.0,0.0
2548,2547,35,6,379,43,3.9302325581395348,0.6181818181818182,0.01002615518744551,0.7383888769536495,1.0,0.0
2549,2548,56,13,379,23,3.0869565217391304,1.0,0.0013077593722755014,0.5247703082638819,0.0,1.0
2550,2549,50,7,379,94,3.702127659574468,0.8909090909090909,0.03225806451612903,0.6806053756572158,0.0,1.0
2551,2550,25,12,981,76,3.3026315789473686,0.43636363636363634,0.024411508282476024,0.5794050838701836,0.0,1.0
2552,2551,25,9,293,80,3.625,0.43636363636363634,0.026155187445510025,0.6610674076212472,1.0,0.0
2553,2552,25,7,293,23,4.130434782608695,0.43636363636363634,0.0013077593722755014,0.7891040767145295,0.0,1.0
2554,2553,25,1,974,42,4.023809523809524,0.43636363636363634,0.00959023539668701,0.762093780930386,0.0,1.0
2555,2554,56,7,105,158,3.6012658227848102,1.0,0.06015693112467306,0.6550550691378958,0.0,1.0
2556,2555,25,4,024,47,3.4893617021276597,0.43636363636363634,0.011769834350479512,0.6267075327993711,0.0,1.0
2557,2556,18,19,024,74,3.6486486486486487,0.3090909090909091,0.023539668700959023,0.6670580800199738,1.0,0.0
2558,2557,56,17,530,48,3.5625,1.0,0.012205754141238012,0.6452349162817552,0.0,1.0
2559,2558,18,10,532,195,3.835897435897436,0.3090909090909091,0.07628596338273758,0.7144919168591225,0.0,1.0
2560,2559,45,6,843,40,4.125,0.8,0.008718395815170008,0.7877273383371824,1.0,0.0
2561,2560,25,15,064,77,3.779220779220779,0.43636363636363634,0.024847428073234524,0.70013459404337,0.0,1.0
2562,2561,18,0,980,171,3.8596491228070176,0.3090909090909091,0.06582388840453357,0.7205086908958308,0.0,1.0
2563,2562,45,13,531,27,2.962962962962963,0.8,0.003051438535309503,0.49336027713625863,0.0,1.0
2564,2563,35,20,432,120,3.775,0.6181818181818182,0.043591979075850044,0.6990653868360277,1.0,0.0
2565,2564,35,5,347,300,3.723333333333333,0.6181818181818182,0.12205754141238012,0.685977193995381,0.0,1.0
2566,2565,35,17,940,264,3.3636363636363638,0.6181818181818182,0.10636442894507411,0.594858807474281,0.0,1.0
2567,2566,25,0,064,336,3.4851190476190474,0.43636363636363634,0.13775065387968613,0.6256327841471462,0.0,1.0
2568,2567,25,17,313,33,3.4242424242424243,0.43636363636363634,0.005666957279860506,0.6102115263489398,0.0,1.0
2569,2568,45,0,452,46,3.4565217391304346,0.8,0.011333914559721011,0.6183885179234863,0.0,1.0
2570,2569,56,14,950,80,3.8125,1.0,0.026155187445510025,0.7085648816397229,1.0,0.0
2571,2570,35,17,201,68,4.073529411764706,0.6181818181818182,0.020924149956408022,0.7746888160576009,0.0,1.0
2572,2571,35,14,750,151,4.185430463576159,0.6181818181818182,0.05710549258936356,0.8030355749965588,0.0,1.0
2573,2572,45,16,945,97,4.010309278350515,0.8,0.03356582388840453,0.7586739006214138,0.0,1.0
2574,2573,50,6,065,33,4.606060606060606,0.8909090909090909,0.005666957279860506,0.909589544404787,0.0,1.0
2575,2574,35,7,762,169,3.7337278106508878,0.6181818181818182,0.06495204882301657,0.6886103215491207,0.0,1.0
2576,2575,18,17,970,276,3.0833333333333335,0.3090909090909091,0.11159546643417612,0.5238524826789839,0.0,1.0
2577,2576,25,7,770,52,3.1538461538461537,0.43636363636363634,0.013949433304272014,0.5417147806004619,0.0,1.0
2578,2577,50,7,941,35,4.142857142857143,0.8909090909090909,0.006538796861377506,0.7922509072913231,0.0,1.0
2579,2578,35,15,914,68,4.161764705882353,0.6181818181818182,0.020924149956408022,0.7970405685368837,0.0,1.0
2580,2579,45,1,125,74,3.7027027027027026,0.8,0.023539668700959023,0.6807510455027777,1.0,0.0
2581,2580,25,11,606,403,4.052109181141439,0.43636363636363634,0.16695727986050568,0.7692626462042763,0.0,1.0
2582,2581,25,1,972,22,4.0,0.43636363636363634,0.0008718395815170009,0.7560623556581987,1.0,0.0
2583,2582,35,7,196,331,4.341389728096677,0.6181818181818182,0.13557105492589364,0.8425431542739128,0.0,1.0
2584,2583,56,1,945,20,3.7,1.0,0.0,0.6800663972286375,1.0,0.0
2585,2584,45,15,640,109,3.706422018348624,0.8,0.03879686137750654,0.6816932220268238,0.0,1.0
2586,2585,25,20,468,49,4.122448979591836,0.43636363636363634,0.012641673931996512,0.7870811142008766,0.0,1.0
2587,2586,35,7,551,31,4.032258064516129,0.6181818181818182,0.004795117698343505,0.7642339640914848,0.0,1.0
2588,2587,56,13,787,41,3.8048780487804876,1.0,0.009154315605928508,0.7066340900129555,1.0,0.0
2589,2588,25,0,190,212,3.5235849056603774,0.43636363636363634,0.08369659982563209,0.6353769499760339,0.0,1.0
2590,2589,18,4,940,357,3.2016806722689077,0.3090909090909091,0.14690496948561466,0.5538322141789742,0.0,1.0
2591,2590,18,1,503,41,3.8048780487804876,0.3090909090909091,0.009154315605928508,0.7066340900129555,0.0,1.0
2592,2591,50,7,800,442,3.6334841628959276,0.8909090909090909,0.1839581517000872,0.6632166145904089,0.0,1.0
2593,2592,56,16,958,136,4.536764705882353,1.0,0.05056669572798605,0.8920355165738352,0.0,1.0
2594,2593,35,7,310,94,3.106382978723404,0.6181818181818182,0.03225806451612903,0.5296914156552504,0.0,1.0
2595,2594,18,4,152,159,3.352201257861635,0.3090909090909091,0.06059285091543156,0.5919620680639679,0.0,1.0
2596,2595,50,7,481,41,3.7560975609756095,0.8909090909090909,0.009154315605928508,0.6942770236016448,0.0,1.0
2597,2596,50,0,956,65,3.876923076923077,0.8909090909090909,0.01961639058413252,0.7248845265588915,1.0,0.0
2598,2597,25,17,208,27,3.7037037037037037,0.43636363636363634,0.003051438535309503,0.6810046189376444,0.0,1.0
2599,2598,25,12,531,229,3.6200873362445414,0.43636363636363634,0.0911072362685266,0.659822932319453,0.0,1.0
2600,2599,25,14,193,91,2.978021978021978,0.43636363636363634,0.03095030514385353,0.49717502474430886,0.0,1.0
2601,2600,35,16,276,29,3.793103448275862,0.6181818181818182,0.003923278116826504,0.7036513498447081,0.0,1.0
2602,2601,45,12,921,29,3.3448275862068964,0.8,0.003923278116826504,0.5900941705821454,0.0,1.0
2603,2602,25,17,191,43,3.883720930232558,0.43636363636363634,0.01002615518744551,0.7266065578172834,0.0,1.0
2604,2603,25,0,454,68,3.8970588235294117,0.43636363636363634,0.020924149956408022,0.7299853110990354,0.0,1.0
2605,2604,35,7,750,188,3.9361702127659575,0.6181818181818182,0.07323452484742807,0.7398930028008452,0.0,1.0
2606,2605,50,7,342,50,4.22,0.8909090909090909,0.013077593722755012,0.8117927251732101,0.0,1.0
2607,2606,56,0,481,62,4.17741935483871,1.0,0.018308631211857017,0.8010062020412726,1.0,0.0
2608,2607,25,1,100,228,4.008771929824562,0.43636363636363634,0.09067131647776809,0.7582844597058467,1.0,0.0
2609,2608,50,12,553,202,4.306930693069307,0.8909090909090909,0.07933740191804708,0.8338139962957036,1.0,0.0
2610,2609,45,7,483,46,3.108695652173913,0.8,0.011333914559721011,0.5302772617732704,0.0,1.0
2611,2610,25,3,077,429,3.347319347319347,0.43636363636363634,0.17829119442022667,0.5907253831618727,0.0,1.0
2612,2611,45,3,945,43,3.0930232558139537,0.8,0.01002615518744551,0.5263071324990601,1.0,0.0
2613,2612,35,1,921,22,4.090909090909091,0.6181818181818182,0.0008718395815170009,0.7790914339701869,0.0,1.0
2614,2613,25,7,152,30,4.133333333333334,0.43636363636363634,0.004359197907585004,0.7898383371824482,0.0,1.0
2615,2614,25,7,210,61,3.4918032786885247,0.43636363636363634,0.017872711421098517,0.6273260326354447,0.0,1.0
2616,2615,35,7,026,50,3.58,0.6181818181818182,0.013077593722755012,0.6496680138568129,0.0,1.0
2617,2616,45,15,600,82,3.5853658536585367,0.8,0.02702702702702703,0.6510272911620572,1.0,0.0
2618,2617,18,4,535,25,3.16,0.3090909090909091,0.002179598953792502,0.5432736720554273,1.0,0.0
2619,2618,35,12,956,93,4.236559139784946,0.6181818181818182,0.03182214472537053,0.8159874841689637,0.0,1.0
2620,2619,18,4,473,156,3.532051282051282,0.3090909090909091,0.05928509154315606,0.6375216512702079,0.0,1.0
2621,2620,18,0,463,315,2.984126984126984,0.3090909090909091,0.12859633827375763,0.49872154404486974,0.0,1.0
2622,2621,35,6,275,37,3.918918918918919,0.6181818181818182,0.0074106364428945075,0.735522907433993,1.0,0.0
2623,2622,56,1,303,54,3.759259259259259,1.0,0.014821272885789015,0.6950779445727483,0.0,1.0
2624,2623,35,0,443,306,4.147058823529412,0.6181818181818182,0.12467306015693112,0.7933152764570033,1.0,0.0
2625,2624,35,7,619,142,3.387323943661972,0.6181818181818182,0.05318221447253706,0.6008593419640244,0.0,1.0
2626,2625,56,1,040,22,4.045454545454546,1.0,0.0008718395815170009,0.7675768948141929,0.0,1.0
2627,2626,25,1,068,485,3.243298969072165,0.43636363636363634,0.20270270270270271,0.5643749553582058,0.0,1.0
2628,2627,25,2,112,203,3.334975369458128,0.43636363636363634,0.07977332170880558,0.5875984084005507,1.0,0.0
2629,2628,25,11,152,272,4.011029411764706,0.43636363636363634,0.10985178727114212,0.7588563247181089,0.0,1.0
2630,2629,18,5,787,54,3.5925925925925926,0.3090909090909091,0.014821272885789015,0.6528579676674365,1.0,0.0
2631,2630,50,1,148,89,4.269662921348314,0.8909090909090909,0.03007846556233653,0.8243733295274671,1.0,0.0
2632,2631,56,0,435,41,3.5853658536585367,1.0,0.009154315605928508,0.6510272911620572,0.0,1.0
2633,2632,35,9,077,37,3.7567567567567566,0.6181818181818182,0.0074106364428945075,0.6944440109855814,1.0,0.0
2634,2633,56,1,157,278,3.949640287769784,1.0,0.11246730601569312,0.7433052403342915,0.0,1.0
2635,2634,35,0,064,59,3.440677966101695,0.6181818181818182,0.017000871839581516,0.614374975535288,0.0,1.0
2636,2635,18,12,787,63,3.7936507936507935,0.3090909090909091,0.018744551002615517,0.7037900032992411,0.0,1.0
2637,2636,35,20,443,56,3.4107142857142856,0.6181818181818182,0.015693112467306015,0.6067845801715606,1.0,0.0
2638,2637,25,14,064,521,3.103646833013436,0.43636363636363634,0.21839581517000872,0.5289982956031438,0.0,1.0
2639,2638,25,6,802,33,3.878787878787879,0.43636363636363634,0.005666957279860506,0.725356917908881,1.0,0.0
2640,2639,35,12,782,21,3.8095238095238093,0.6181818181818182,0.00043591979075850045,0.7078109534806994,0.0,1.0
2641,2640,25,6,194,318,4.09748427672956,0.43636363636363634,0.12990409764603314,0.7807570591311169,0.0,1.0
2642,2641,25,0,330,71,3.915492957746479,0.43636363636363634,0.022231909328683522,0.7346550434245195,0.0,1.0
2643,2642,45,17,990,454,3.398678414096916,0.8,0.1891891891891892,0.6037356548412367,0.0,1.0
2644,2643,18,15,452,21,3.857142857142857,0.3090909090909091,0.00043591979075850045,0.7198738040250743,0.0,1.0
2645,2644,25,7,606,282,3.400709219858156,0.43636363636363634,0.11421098517872712,0.6042500982752691,0.0,1.0
2646,2645,45,17,180,23,4.130434782608695,0.8,0.0013077593722755014,0.7891040767145295,0.0,1.0
2647,2646,35,11,151,24,4.333333333333333,0.6181818181818182,0.0017436791630340018,0.8405023094688221,1.0,0.0
2648,2647,25,17,277,107,3.94392523364486,0.43636363636363634,0.03792502179598954,0.74185750361529,0.0,1.0
2649,2648,25,16,801,215,3.1488372093023256,0.43636363636363634,0.08500435919790758,0.5404459154626994,0.0,1.0
2650,2649,45,7,750,49,3.7346938775510203,0.8,0.012641673931996512,0.6888550454823962,0.0,1.0
2651,2650,56,14,117,116,3.310344827586207,1.0,0.041848299912816043,0.5813590029465637,0.0,1.0
2652,2651,35,20,840,41,4.048780487804878,0.6181818181818182,0.009154315605928508,0.7684194220695094,0.0,1.0
2653,2652,25,7,941,29,3.6206896551724137,0.43636363636363634,0.003923278116826504,0.6599755116667994,0.0,1.0
2654,2653,35,9,483,100,4.08,0.6181818181818182,0.03487358326068003,0.7763279445727483,1.0,0.0
2655,2654,35,7,662,76,3.1315789473684212,0.6181818181818182,0.024411508282476024,0.5360740549410479,0.0,1.0
2656,2655,56,13,328,132,4.090909090909091,1.0,0.04882301656495205,0.7790914339701869,0.0,1.0
2657,2656,1,10,474,22,4.045454545454546,0.0,0.0008718395815170009,0.7675768948141929,1.0,0.0
2658,2657,25,7,601,31,3.903225806451613,0.43636363636363634,0.004795117698343505,0.7315475303583402,0.0,1.0
2659,2658,35,14,010,161,4.105590062111801,0.6181818181818182,0.06146469049694856,0.7828104155609428,0.0,1.0
2660,2659,56,17,287,47,3.6808510638297873,1.0,0.011769834350479512,0.6752155913714314,0.0,1.0
2661,2660,56,13,193,98,3.6122448979591835,1.0,0.03400174367916303,0.6578362869397182,0.0,1.0
2662,2661,25,17,020,42,3.6904761904761907,0.43636363636363634,0.00959023539668701,0.6776538271197625,0.0,1.0
2663,2662,25,4,022,156,3.6858974358974357,0.43636363636363634,0.05928509154315606,0.6764939376443417,1.0,0.0
2664,2663,35,7,524,367,3.449591280653951,0.6181818181818182,0.15126416739319964,0.6166328951425641,0.0,1.0
2665,2664,35,11,984,828,3.072463768115942,0.6181818181818182,0.35222319093286836,0.5210990059242896,0.0,1.0
2666,2665,45,16,631,94,3.872340425531915,0.8,0.03225806451612903,0.7237236499434918,0.0,1.0
2667,2666,35,6,080,32,3.40625,0.6181818181818182,0.0052310374891020054,0.6056536879330254,1.0,0.0
2668,2667,25,4,941,218,3.4174311926605503,0.43636363636363634,0.08631211857018309,0.6084861061084391,1.0,0.0
2669,2668,45,0,245,115,3.747826086956522,0.8,0.04141238012205754,0.6921816949492922,0.0,1.0
2670,2669,35,6,945,282,3.5531914893617023,0.6181818181818182,0.11421098517872712,0.6428768856567245,0.0,1.0
2671,2670,35,12,542,23,3.217391304347826,0.6181818181818182,0.0013077593722755014,0.5578120293202129,1.0,0.0
2672,2671,35,7,040,54,3.6296296296296298,0.6181818181818182,0.014821272885789015,0.6622401847575058,0.0,1.0
2673,2672,35,7,770,20,3.75,0.6181818181818182,0.0,0.6927323903002309,0.0,1.0
2674,2673,25,4,941,119,4.142857142857143,0.43636363636363634,0.043156059285091544,0.7922509072913231,0.0,1.0
2675,2674,35,18,986,44,3.3181818181818183,0.6181818181818182,0.010462074978204011,0.5833442683182869,0.0,1.0
2676,2675,56,20,787,229,4.170305676855895,1.0,0.0911072362685266,0.7992041661203949,0.0,1.0
2677,2676,35,7,662,38,3.710526315789474,0.6181818181818182,0.007846556233653008,0.682732922085815,1.0,0.0
2678,2677,25,6,497,42,3.9047619047619047,0.43636363636363634,0.00959023539668701,0.731936654569449,0.0,1.0
2679,2678,18,4,021,342,3.783625730994152,0.3090909090909091,0.14036617262423715,0.7012504558162149,1.0,0.0
2680,2679,25,12,018,214,3.2850467289719627,0.43636363636363634,0.08456843940714909,0.5749504921111136,0.0,1.0
2681,2680,25,4,488,223,3.632286995515695,0.43636363636363634,0.08849171752397558,0.6629133483155376,1.0,0.0
2682,2681,18,4,432,110,2.7,0.3090909090909091,0.03923278116826504,0.4267465357967668,0.0,1.0
2683,2682,35,7,601,257,4.36964980544747,0.6181818181818182,0.1033129904097646,0.8497019931524699,0.0,1.0
2684,2683,18,0,191,219,3.5251141552511416,0.3090909090909091,0.08674803836094158,0.6357643392704609,1.0,0.0
2685,2684,45,7,021,196,3.5969387755102042,0.8,0.07672188317349608,0.6539589421218834,0.0,1.0
2686,2685,25,0,852,21,2.8095238095238093,0.43636363636363634,0.00043591979075850045,0.45449109204882876,0.0,1.0
2687,2686,1,10,088,23,4.260869565217392,0.0,0.0013077593722755014,0.8221457977708606,0.0,1.0
2688,2687,25,17,549,135,3.466666666666667,0.43636363636363634,0.05013077593722755,0.620958429561201,0.0,1.0
2689,2688,25,12,275,101,4.3861386138613865,0.43636363636363634,0.03530950305143853,0.8538789358150597,0.0,1.0
2690,2689,25,7,242,23,4.217391304347826,0.43636363636363634,0.0013077593722755014,0.8111318907520836,0.0,1.0
2691,2690,18,4,064,241,4.4896265560165975,0.3090909090909091,0.0963382737576286,0.8800944869816872,0.0,1.0
2692,2691,18,4,146,134,3.8208955223880596,0.3090909090909091,0.04969485614646905,0.7106916342077143,1.0,0.0
2693,2692,56,13,729,136,3.8823529411764706,1.0,0.05056669572798605,0.726260019019155,0.0,1.0
2694,2693,18,4,900,72,4.5,0.3090909090909091,0.022667829119442023,0.882722286374134,0.0,1.0
2695,2694,35,11,460,63,3.984126984126984,0.6181818181818182,0.018744551002615517,0.7520414054767404,0.0,1.0
2696,2695,25,7,242,20,3.3,0.43636363636363634,0.0,0.5787384526558891,0.0,1.0
2697,2696,50,17,870,34,4.411764705882353,0.8909090909090909,0.006102877070619006,0.8603705338948514,1.0,0.0
2698,2697,25,2,100,43,4.0,0.43636363636363634,0.01002615518744551,0.7560623556581987,1.0,0.0
2699,2698,56,13,741,100,4.16,1.0,0.03487358326068003,0.796593533487298,1.0,0.0
2700,2699,25,7,301,294,3.3877551020408165,0.43636363636363634,0.11944202266782912,0.6009685629448085,0.0,1.0
2701,2700,45,1,601,114,3.219298245614035,0.8,0.04097646033129904,0.5582950954175276,0.0,1.0
2702,2701,45,6,652,41,2.4146341463414633,0.8,0.009154315605928508,0.3544576972905988,0.0,1.0
2703,2702,35,11,528,92,3.6847826086956523,0.6181818181818182,0.03138622493461203,0.6762115297720656,0.0,1.0
2704,2703,56,13,727,48,4.041666666666667,1.0,0.012205754141238012,0.7666173498845267,0.0,1.0
2705,2704,25,1,277,22,4.090909090909091,0.43636363636363634,0.0008718395815170009,0.7790914339701869,0.0,1.0
2706,2705,25,1,277,25,4.08,0.43636363636363634,0.002179598953792502,0.7763279445727483,1.0,0.0
2707,2706,56,13,240,23,3.5217391304347827,1.0,0.0013077593722755014,0.6349093784516519,0.0,1.0
2708,2707,25,7,441,37,3.081081081081081,0.43636363636363634,0.0074106364428945075,0.5232819424505337,0.0,1.0
2709,2708,25,0,606,32,2.75,0.43636363636363634,0.0052310374891020054,0.4394125288683603,1.0,0.0
2710,2709,35,17,943,30,3.2,0.6181818181818182,0.004359197907585004,0.5534064665127022,0.0,1.0
2711,2710,25,4,010,38,2.5,0.43636363636363634,0.007846556233653008,0.37608256351039265,1.0,0.0
2712,2711,18,19,339,68,3.9411764705882355,0.3090909090909091,0.020924149956408022,0.7411611873386769,1.0,0.0
2713,2712,25,7,968,25,2.72,0.43636363636363634,0.002179598953792502,0.43181293302540424,0.0,1.0
2714,2713,18,4,968,20,3.55,0.3090909090909091,0.0,0.6420684180138568,0.0,1.0
2715,2714,50,4,968,78,3.3333333333333335,0.8909090909090909,0.025283347863993024,0.5871824480369515,1.0,0.0
2716,2715,50,4,968,24,3.75,0.8909090909090909,0.0017436791630340018,0.6927323903002309,1.0,0.0
2717,2716,25,4,968,25,3.76,0.43636363636363634,0.002179598953792502,0.6952655889145496,0.0,1.0
2718,2717,25,4,968,117,3.871794871794872,0.43636363636363634,0.042284219703574544,0.7235854503464204,1.0,0.0
2719,2718,25,12,981,117,4.145299145299146,0.43636363636363634,0.042284219703574544,0.7928695150115475,0.0,1.0
2720,2719,35,0,207,38,3.0526315789473686,0.6181818181818182,0.007846556233653008,0.516075118512216,0.0,1.0
2721,2720,45,14,193,34,3.823529411764706,0.8,0.006102877070619006,0.7113588506996332,0.0,1.0
2722,2721,35,7,220,23,3.4347826086956523,0.6181818181818182,0.0013077593722755014,0.6128815644140979,0.0,1.0
2723,2722,25,9,281,84,3.4285714285714284,0.43636363636363634,0.02789886660854403,0.6113081491257011,1.0,0.0
2724,2723,45,2,275,205,3.8097560975609754,0.8,0.08064516129032258,0.7078697966540867,1.0,0.0
2725,2724,35,7,300,35,3.6285714285714286,0.6181818181818182,0.006538796861377506,0.6619721214120753,0.0,1.0
2726,2725,45,11,021,84,4.595238095238095,0.8,0.02789886660854403,0.9068479874628835,0.0,1.0
